GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-overweight-%28-weight-for-height-2-sd%29,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,4.2,4.2 [3.1-5.8],3.1,5.8
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,5.57408,5.6 [3.8-7.9],3.81255,7.92018
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,21.7,21.7 [19.3-24.3],19.3,24.3
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2003,2003,2003,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS18-23,18 to 23 months,49.8,49.8 [44.7-54.8],44.7,54.8
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_TOP80,Wealth - Top 80%,13.6,13.6 [11.9-15.4],11.9,15.4
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,20.1,20.1 [18.9-21.4],18.9,21.4
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,40.2,40.2 [26.8-54.3],26.8,54.3
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,2.7,2.7 [1.7-4.2],1.7,4.2
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,5.7,5.7 [2.9-10.7],2.9,10.7
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,7.4,7.4 [6.5-8.4],6.5,8.4
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1994,1994,1994,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS54-59,54 to 59 months,36.6,36.6 [31.4-42.2],31.4,42.2
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1993,1993,1993,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,25.3,25.3 [21.9-29.1],21.9,29.1
NUTOVERWEIGHTNUM,"Overweight numbers among children under 5 years of age (millions), model-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-overweight-numbers-%28in-millions%29,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,129.9,129.9 [111.9-151.5],111.9,151.5
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,13.0,13.0 [10.0-16.8],10.0,16.8
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,31.29117,31.3 [29.4-33.2],29.38498,33.20449
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,WEALTHTERCILE,WEALTHTERCILE_TOTL,Total,17.1,17.1 [15.7-18.6],15.7,18.6
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,1.7,1.7 [0.7-4.1],0.7,4.1
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2022,2022,2022,AFR,Africa,KEN,Kenya,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,Q4,0.4,0.4 [0.2-0.8],0.2,0.8
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,SEVERITY,SEVERITY_MODERATE,Moderate,17.0,17.0 [11.6-22.9],11.6,22.9
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2011,2011,2011,AFR,Africa,KEN,Kenya,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,6.0,6,,
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,11.93192,11.9 [8.3-16.0],8.26291,16.02029
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,16.02832,16.0 [13.9-18.3],13.92239,18.25364
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1993,1993,1993,AFR,Africa,KEN,Kenya,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,41.5,41.5 [39.5-43.5],39.5,43.5
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,40.3,40.3 [38.4-42.3],38.4,42.3
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,13.5,13.5 [10.3-17.5],10.3,17.5
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2016,2016,2016,AFR,Africa,KEN,Kenya,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,28.6,28.6 [27.3-30.0],27.3,30.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2971.303,2971 [2201-3690],2201.0,3690.0
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2000,2000,2000,AFR,Africa,KEN,Kenya,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,7.4,7.4 [6.5-8.4],6.5,8.4
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.45437,1.5 [0.3-3.8],0.33862,3.82421
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1990,1990,1990,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.70352,1.7 [1.3-2.3],1.25069,2.2715
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,0.7,0.7 [0.3-1.7],0.3,1.7
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,14.2203,14.2 [10.6-18.2],10.55849,18.20699
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2003,2003,2003,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS36-47,36 to 47 months,1.7,1.7 [1.1-2.6],1.1,2.6
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2005,2005,2005,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARSALL,Total (All ages),6.9,6.9 [6.1-7.9],6.1,7.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8.70716,8.7 [6.5-11.4],6.51604,11.42955
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1998,1998,1998,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,4.23632,4.2 [3.5-5.0],3.52894,5.00862
LBW_NUMBER,Low birth weight number (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/low-birth-weight-%28in-thousands%29,2002,2002,2002,AFR,Africa,KEN,Kenya,,,,149.8,149.8 [138.6-162.1],138.6,162.1
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,13.32439,13.3 [10.8-16.1],10.75842,16.12397
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1993,1993,1993,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS54-59,54 to 59 months,35.4,35.4 [29.9-41.2],29.9,41.2
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,3.2,3.2 [1.6-6.5],1.6,6.5
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.6,2.6 [1.3-5.1],1.3,5.1
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,28.09785,28.1 [26.2-30.0],26.19272,30.00844
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,9.2,9.2 [5.9-13.9],5.9,13.9
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,13.55721,13.6 [11.1-16.2],11.1247,16.20755
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2011,2011,2011,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,10.48686,10.5 [7.0-14.8],6.97423,14.80129
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.82965,0.8 [0.1-2.8],0.08482,2.83821
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,9.8,9.8 [9.2-10.5],9.2,10.5
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,12.3,12.3 [10.0-15.1],10.0,15.1
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS6-23,6 to 23 months,44.9,44.9 [42.1-47.9],42.1,47.9
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-overweight-%28-weight-for-height-2-sd%29,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,9.7,9.7 [5.6-16.2],5.6,16.2
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,3.7,3.7 [2.8-4.7],2.8,4.7
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,23.86166,23.9 [22.0-25.7],21.99654,25.73314
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2005,2005,2005,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS12-59,12 to 59 months,18.4,18.4 [16.9-19.9],16.9,19.9
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.09557,2.1 [0.8-4.4],0.75474,4.41748
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS12-23,12 to 23 months,19.4,19.4 [16.5-22.6],16.5,22.6
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,49.3,49.3 [41.9-56.8],41.9,56.8
NUTSTUNTINGPREV,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), model-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,21.9,21.9 [20.9-23.2],20.9,23.2
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,12.4,12.4 [11.5-13.4],11.5,13.4
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-overweight-%28-weight-for-height-2-sd%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2.6,2.6 [1.4-4.6],1.4,4.6
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,1993,1993,1993,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS6-11,6 to 11 months,17.0,17.0 [13.5-21.2],13.5,21.2
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2003,2003,2003,AFR,Africa,KEN,Kenya,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_SECONDARY,Secondary education,50.8,50.8 [45.5-56.1],45.5,56.1
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.76621,1.8 [1.1-2.6],1.13322,2.56404
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,11.51815,11.5 [7.7-15.9],7.70791,15.94433
NUT_BF_EBF,Exclusive breastfeeding under six months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusive-breastfeeding-under-six-months,2008,2008,2008,AFR,Africa,KEN,Kenya,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_SECONDARY,Secondary education,15.9,15.9 [9.5-25.4],9.5,25.4
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,4.7937,4.8 [3.4-6.5],3.36745,6.45743
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,32.77112,32.8 [30.6-35.1],30.61105,35.06542
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2.4,2.4 [1.9-2.9],1.9,2.9
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS48-53,48 to 53 months,0.5,0.5 [0.2-0.9],0.2,0.9
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-wasted-br-%28-weight-for-height--2-sd%29,2016,2016,2016,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS12-59,12 to 59 months,6.6,6.6 [5.8-7.4],5.8,7.4
