GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2158.93672,2158.9,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,4.64062,4.6,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1967,1967,1967,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,43274.0,43 274 [40 179-46 442],40179.0,46442.0
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,1993,1993,1993,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,9356.0,9356 [8369-10 508],8369.0,10508.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1964,1964,1964,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,41288.0,41 288 [38 233-44 575],38233.0,44575.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.05629,0.1,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2004,2004,2004,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.29704,0.3,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/stillbirth-rate-%28per-1000-total-births%29,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,20.86159,20.9 [14.5-30.5],14.51971,30.52996
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2004,2004,2004,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,15.09057,15.1 [12.0-18.7],11.97354,18.65711
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2009,2009,2009,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,1.58562,1.6,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2016,2016,2016,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.10696,0.1,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,4.14559,4.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2015,2015,2015,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.00249,0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,62.60609,62.6 [54.9-70.9],54.90903,70.8752
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1963,1963,1963,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,100.57881,100.6 [93.2-108.5],93.18596,108.51593
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.83782,0.8,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2016,2016,2016,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0,0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1995,1995,1995,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,80.49468,80.5 [71.1-90.7],71.10541,90.68558
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,40.71041,40.7 [36.1-46.0],36.13312,45.9942
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1998,1998,1998,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,17504.0,17 504 [15 462-19 709],15462.0,19709.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,14723.0,14 723 [13 035-16 600],13035.0,16600.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2001,2001,2001,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0,0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2007,2007,2007,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,2274.0,2274 [1117-3524],1117.0,3524.0
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2016,2016,2016,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,3.16842,3.2,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1992,1992,1992,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,18069.0,18 069 [16 028-20 289],16028.0,20289.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,700.60931,700.6,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1975,1975,1975,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,78.55148,78.6 [73.4-83.9],73.42971,83.92695
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1996,1996,1996,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,41823.0,41 823 [38 948-44 680],38948.0,44680.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,844.99345,845.0,,
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,4289.0,4289 [3457-5259],3457.0,5259.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2005,2005,2005,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.10898,0.1,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2021,2021,2021,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,5.98401,6.0 [4.0-8.9],4.03649,8.90485
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2002,2002,2002,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8492.55179,8492.6,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2018,2018,2018,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,11.30389,11.3 [7.5-16.1],7.52824,16.08105
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2010,2010,2010,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.07742,0.1,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1977,1977,1977,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,38811.0,38 811 [36 178-41 545],36178.0,41545.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2012,2012,2012,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1905.90967,1906,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,16.14078,16.1 [13.4-19.6],13.42354,19.59065
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1007.64596,1007.6,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2007,2007,2007,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1101.94503,1101.9,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2012,2012,2012,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2012,2012,2012,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,41.2592,41.3 [38.0-44.9],38.03865,44.91351
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1135.69616,1135.7,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1971,1971,1971,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,40360.0,40 360 [37 581-43 303],37581.0,43303.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1973,1973,1973,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,40280.0,40 280 [37 478-43 222],37478.0,43222.0
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-among-children-ages-5-to-9-years-%28per-1000-children-aged-5%29,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,11.13771,11.1 [10.0-12.5],9.95232,12.46103
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1982,1982,1982,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,37429.0,37 429 [34 836-40 131],34836.0,40131.0
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,3.82234,3.8 [1.9-6.6],1.92075,6.55866
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2013,2013,2013,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.29146,0.3,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1970,1970,1970,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,156.95834,157.0 [146.0-168.3],146.04762,168.28003
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2005,2005,2005,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8204.0,8204 [7189-9349],7189.0,9349.0
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1975,1975,1975,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,51532.0,51 532 [48 211-55 006],48211.0,55006.0
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,53.54335,53.5 [48.5-59.1],48.50071,59.11146
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,2979.84847,2980,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1959,1959,1959,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,41035.0,41 035 [37 547-44 870],37547.0,44870.0
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,6.78006,6.8 [4.9-9.4],4.90002,9.40291
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.05372,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2002,2002,2002,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.06169,0.1,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2021,2021,2021,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2005,2005,2005,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.00015,0,,
WHOSIS_000014,Stillbirth rate (per 1000 total births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/stillbirth-rate-%28per-1000-total-births%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,19.46529,19.5 [18.4-20.5],18.44865,20.47423
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2011,2011,2011,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,9.57379,9.6 [7.2-12.5],7.16515,12.50107
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1993,1993,1993,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,111155.0,111 155 [104 384-118 788],104384.0,118788.0
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1968,1968,1968,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,85.38114,85.4 [79.2-92.1],79.17949,92.0731
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2018,2018,2018,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,4797.75666,4797.8,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,1990,1990,1990,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8.71084,8.7 [6.7-11.2],6.73894,11.19832
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,14883.0,14 883 [13 146-16 843],13146.0,16843.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2012,2012,2012,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3908.29658,3908.3,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1975,1975,1975,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,23969.0,23 969 [22 258-25 745],22258.0,25745.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1121.96838,1122,,
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,87.35973,87.4 [81.2-94.0],81.19927,93.96686
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.32598,0.3,,
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-neonatal-deaths,1978,1978,1978,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,24320.0,24 320 [21 722-27 052],21722.0,27052.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2006,2006,2006,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,,,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2009,2009,2009,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3078.15796,3078,,
MORTADO,Adolescent mortality rate (per 1 000 age specific cohort),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-mortality-rate-per-1000-age-specific-cohort,2015,2015,2015,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,10.17566,10.2 [7.3-13.7],7.33741,13.66001
MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/under-five-mortality-rate-%28probability-of-dying-by-age-5-per-1000-live-births%29,1978,1978,1978,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,117.8032,117.8 [110.4-125.7],110.38101,125.71912
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2003,2003,2003,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0664,0.1,,
CHILDMORT5TO14,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mortality-rate-for-5-14-year-olds-%28probability-of-dying-per-1000-children-aged-5-14-years%29,2018,2018,2018,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,5.48771,5.5 [4.2-7.2],4.18768,7.19907
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,2017,2017,2017,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,42.51558,42.5 [38.6-47.0],38.60941,46.951
DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,2160.0,2160 [1019-3562],1019.0,3562.0
WHOSIS_000003,Neonatal mortality rate (per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/neonatal-mortality-rate-%28per-1000-live-births%29,1981,1981,1981,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,31.6713,31.7 [28.5-35.1],28.47584,35.05748
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,11019.0,11 019 [9530-12 752],9530.0,12752.0
CM_03,Number of neonatal deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-neonatal-deaths,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,34021.0,34 021 [30 913-37 427],30913.0,37427.0
MDG_0000000001,Infant mortality rate (probability of dying between birth and age 1 per 1000 live births),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/infant-mortality-rate-%28probability-of-dying-between-birth-and-age-1-per-1000-live-births%29,1973,1973,1973,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,77.39908,77.4 [71.9-83.4],71.8939,83.42571
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,22932.0,22 932 [21 058-24 974],21058.0,24974.0
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2020,2020,2020,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,29646.0,29 646 [26 282-33 405],26282.0,33405.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,8936.55271,8936.6,,
CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,2015,2015,2015,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,31506.0,31 506 [28 784-34 628],28784.0,34628.0
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,25439.0,25 439 [22 997-28 201],22997.0,28201.0
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2012,2012,2012,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.08136,0.1,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2014,2014,2014,AFR,Africa,KEN,Kenya,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.04683,0,,
CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2014,2014,2014,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,39325.0,39 325 [36 013-43 048],36013.0,43048.0
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2016,2016,2016,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,13353.47192,13 353,,
MORT_100,"Number of deaths in children aged <5 years, by cause",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2002,2002,2002,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,3594.92073,3595,,
